"YouthEducationStatusID","EnrollmentID","PersonalID","InformationDate","CurrentSchoolAttend","MostRecentEdStatus","CurrentEdStatus","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"833151_3","833151","662343",2021-12-13,,,,3,2021-12-09 10:12:56,2021-12-13 09:27:04,"28",,"1036"
"773819_1","773819","662385",2020-06-08,,,,1,2020-06-19 08:16:05,2021-05-25 15:35:57,"26",,"1036"
"773819_3","773819","662385",2021-05-25,,,,3,2020-06-19 08:16:05,2021-05-25 15:35:57,"26",,"1036"
"772866_1","772866","662410",2020-04-27,,,,1,2020-06-08 16:05:36,2020-06-08 16:14:49,"27",,"1036"
"772866_3","772866","662410",2020-05-22,,,,3,2020-06-08 16:05:36,2020-06-08 16:14:49,"27",,"1036"
"773058_1","773058","662442",2020-06-10,,,,1,2020-06-10 15:08:10,2020-09-14 08:29:03,"23",,"1036"
"773058_3","773058","662442",2020-09-08,,,,3,2020-06-10 15:08:10,2020-09-14 08:29:03,"23",,"1036"
"827648_1","827648","662511",2021-10-04,,,,1,2021-10-13 08:27:12,2022-08-04 14:44:54,"24",,"1036"
"827648_3","827648","662511",2022-07-28,,,,3,2021-10-13 08:27:12,2022-08-04 14:44:54,"24",,"1036"
"773713_1","773713","662588",2020-06-11,,,,1,2020-06-18 07:52:29,2021-05-25 15:58:18,"26",,"1036"
"773713_3","773713","662588",2021-05-25,,,,3,2020-06-18 07:52:29,2021-05-25 15:58:18,"26",,"1036"
"796411_1","796411","662589",2021-01-11,,,,1,2021-01-11 15:52:47,2021-04-22 06:13:35,"59",,"1036"
"796411_3","796411","662589",2021-04-21,,,,3,2021-01-11 15:52:47,2021-04-22 06:13:35,"59",,"1036"
"810288_1","810288","662589",2021-04-17,,,,1,2021-04-23 07:32:38,2021-04-23 07:35:52,"25",,"1036"
"810288_3","810288","662589",2021-04-23,,,,3,2021-04-23 07:32:38,2021-04-23 07:35:52,"25",,"1036"
"774023_1","774023","662605",2020-06-16,,,,1,2020-06-22 19:08:00,2020-08-06 12:26:24,"27",,"1036"
"774023_3","774023","662605",2020-08-06,,,,3,2020-06-22 19:08:00,2020-08-06 12:26:24,"27",,"1036"
"840355_1","840355","662605",2022-02-09,,,,1,2022-02-09 15:20:47,2022-06-06 13:02:38,"28",,"1036"
"840355_3","840355","662605",2022-05-02,,,,3,2022-02-09 15:20:47,2022-06-06 13:02:38,"28",,"1036"
"828134_1","828134","662611",2021-09-15,,,,1,2021-10-19 00:22:07,2021-10-19 00:25:29,"27",,"1036"
"828134_3","828134","662611",2021-09-17,,,,3,2021-10-19 00:22:07,2021-10-19 00:25:29,"27",,"1036"
"776455_1","776455","662618",2020-07-17,,,,1,2020-07-17 09:43:09,2021-06-14 14:06:17,"59",,"1036"
"776455_3","776455","662618",2021-06-10,,,,3,2020-07-17 09:43:09,2021-06-14 14:06:17,"59",,"1036"
"822223_3","822223","662629",2021-08-19,,,,3,2021-08-19 11:33:14,2022-02-03 10:26:13,"26",,"1036"
"822223_1","822223","662629",2021-08-19,,,,1,2021-08-19 11:33:14,2022-02-03 10:26:13,"26",,"1036"
"774026_1","774026","662667",2020-06-16,,,,1,2020-06-22 19:14:24,2020-08-06 12:32:37,"27",,"1036"
"774026_3","774026","662667",2020-08-06,,,,3,2020-06-22 19:14:24,2020-08-06 12:32:37,"27",,"1036"
"773381_1","773381","662702",2020-06-12,,,,1,2020-06-15 09:53:11,2020-06-22 08:47:15,"26",,"1036"
"773381_3","773381","662702",2020-06-18,,,,3,2020-06-15 09:53:11,2020-06-22 08:47:15,"26",,"1036"
"774028_1","774028","662737",2020-06-17,,,,1,2020-06-22 19:24:12,2020-09-01 11:41:52,"27",,"1036"
"774028_3","774028","662737",2020-08-10,,,,3,2020-06-22 19:24:12,2020-09-01 11:41:52,"27",,"1036"
"774033_1","774033","662778",2020-06-17,,,,1,2020-06-22 19:36:48,2020-10-15 10:49:34,"18",,"1036"
"774033_3","774033","662778",2020-09-01,,,,3,2020-06-22 19:36:48,2020-10-15 10:49:34,"18",,"1036"
"773634_1","773634","662811",2020-06-17,,,,1,2020-06-17 11:04:25,2020-08-31 16:15:21,"23",,"1036"
"773634_3","773634","662811",2020-08-26,,,,3,2020-06-17 11:04:25,2020-08-31 16:15:21,"23",,"1036"
"773948_1","773948","662848",2020-06-22,,,,1,2020-06-22 10:37:46,2020-08-31 16:22:50,"23",,"1036"
"773948_3","773948","662848",2020-08-26,,,,3,2020-06-22 10:37:46,2020-08-31 16:22:50,"23",,"1036"
"846673_1","846673","662848",2022-04-08,,,,1,2022-04-07 13:15:59,2022-04-07 13:15:59,"23",,"1036"
"773726_1","773726","662849",2020-06-17,,,,1,2020-06-18 08:57:51,2020-07-29 13:15:22,"25",,"1036"
"773726_3","773726","662849",2020-07-22,,,,3,2020-06-18 08:57:51,2020-07-29 13:15:22,"25",,"1036"
"804903_1","804903","662868",2021-03-08,,,,1,2021-03-08 09:35:38,2021-06-01 11:22:34,"26",,"1036"
"804903_3","804903","662868",2021-06-01,,,,3,2021-03-08 09:35:38,2021-06-01 11:22:34,"26",,"1036"
"842824_1","842824","662948",2022-03-01,,,,1,2022-03-04 14:06:05,2022-03-04 14:06:05,"29",,"1036"
"805960_1","805960","662981",2021-03-15,,,,1,2021-03-15 16:45:15,2021-03-26 08:45:07,"27",,"1036"
"805960_3","805960","662981",2021-03-26,,,,3,2021-03-15 16:45:15,2021-03-26 08:45:07,"27",,"1036"
"773941_1","773941","662991",2020-06-16,,,,1,2020-06-22 09:49:38,2020-06-22 10:02:23,"26",,"1036"
"773941_3","773941","662991",2020-06-18,,,,3,2020-06-22 09:49:38,2020-06-22 10:02:23,"26",,"1036"
"773946_1","773946","662994",2020-06-20,,,,1,2020-06-22 10:24:11,2020-07-08 09:08:47,"26",,"1036"
"773946_3","773946","662994",2020-07-03,,,,3,2020-06-22 10:24:11,2020-07-08 09:08:47,"26",,"1036"
"773992_1","773992","663014",2020-06-22,,,,1,2020-06-22 13:45:38,2020-06-22 13:45:38,"18",,"1036"
"774079_1","774079","663022",2020-06-23,,,,1,2020-06-23 10:20:21,2020-11-12 16:22:29,"23",,"1036"
"774079_3","774079","663022",2020-11-12,,,,3,2020-06-23 10:20:21,2020-11-12 16:22:29,"23",,"1036"
"774095_1","774095","663026",2020-06-23,,,,1,2020-06-23 11:06:44,2020-12-04 13:08:33,"23",,"1036"
"774095_3","774095","663026",2020-11-30,,,,3,2020-06-23 11:06:44,2020-12-04 13:08:33,"23",,"1036"
"774932_1","774932","663035",2020-07-01,,,,1,2020-07-01 13:53:04,2020-07-06 09:48:17,"18",,"1036"
"774932_3","774932","663035",2020-07-06,,,,3,2020-07-01 13:53:04,2020-07-06 09:48:17,"18",,"1036"
"774673_1","774673","663129",2020-06-26,,,,1,2020-06-29 16:01:30,2020-09-02 11:20:13,"26",,"1036"
"774673_3","774673","663129",2020-09-01,,,,3,2020-06-29 16:01:30,2020-09-02 11:20:13,"26",,"1036"
"793393_1","793393","663174",2020-12-17,,,,1,2020-12-18 05:59:27,2021-03-04 06:28:18,"59",,"1036"
"793393_3","793393","663174",2021-03-03,,,,3,2020-12-18 05:59:27,2021-03-04 06:28:18,"59",,"1036"
"804659_1","804659","663174",2021-03-05,,,,1,2021-03-05 08:16:43,2021-04-23 08:11:48,"25",,"1036"
"804659_3","804659","663174",2021-04-23,,,,3,2021-03-05 08:16:43,2021-04-23 08:11:48,"25",,"1036"
"774330_1","774330","663208",2020-06-23,,,,1,2020-06-25 11:28:22,2020-08-24 09:56:26,"27",,"1036"
"774330_3","774330","663208",2020-08-07,,,,3,2020-06-25 11:28:22,2020-08-24 09:56:26,"27",,"1036"
"798286_1","798286","663237",2021-01-22,,,,1,2021-01-22 10:17:06,2021-05-25 10:45:08,"26",,"1036"
"798286_3","798286","663237",2021-05-25,,,,3,2021-01-22 10:17:06,2021-05-25 10:45:08,"26",,"1036"
"810605_1","810605","663244",2021-04-27,,,,1,2021-04-27 10:55:42,2021-08-02 10:57:38,"28",,"1036"
"810605_3","810605","663244",2021-08-02,,,,3,2021-04-27 10:55:42,2021-08-02 10:57:38,"28",,"1036"
"840628_1","840628","663254",2022-02-11,,,,1,2022-02-11 14:06:21,2022-02-14 12:09:44,"26",,"1036"
"840628_3","840628","663254",2022-02-14,,,,3,2022-02-11 14:06:21,2022-02-14 12:09:44,"26",,"1036"
"828978_1","828978","663263",2021-08-21,,,,1,2021-10-27 15:04:12,2021-10-27 15:12:35,"26",,"1036"
"828978_3","828978","663263",2021-09-26,,,,3,2021-10-27 15:04:12,2021-10-27 15:12:35,"26",,"1036"
"847903_1","847903","663263",2022-04-19,,,,1,2022-04-20 14:48:46,2022-04-27 13:11:05,"29",,"1036"
"847903_3","847903","663263",2022-04-22,,,,3,2022-04-20 14:48:46,2022-04-27 13:11:05,"29",,"1036"
"858344_1","858344","663263",2022-08-03,,,,1,2022-08-03 11:38:40,2022-09-06 09:29:06,"49",,"1036"
"858344_3","858344","663263",2022-09-06,,,,3,2022-08-03 11:38:40,2022-09-06 09:29:06,"49",,"1036"
"776129_1","776129","663269",2020-07-14,,,,1,2020-07-15 11:59:03,2020-09-02 14:16:45,"26",,"1036"
"776129_3","776129","663269",2020-09-01,,,,3,2020-07-15 11:59:03,2020-09-02 14:16:45,"26",,"1036"
"782347_1","782347","663286",2020-07-06,,,,1,2020-09-15 13:50:57,2020-09-24 15:47:35,"27",,"1036"
"782347_3","782347","663286",2020-09-24,,,,3,2020-09-15 13:50:57,2020-09-24 15:47:35,"27",,"1036"
"859694_1","859694","663306",2022-08-16,,,,1,2022-08-16 14:20:20,2022-08-16 14:20:20,"30",,"1036"
"774568_1","774568","663327",2020-06-22,,,,1,2020-06-29 08:03:51,2020-09-17 09:40:37,"49",,"1036"
"774568_3","774568","663327",2020-09-17,,,,3,2020-06-29 08:03:51,2020-09-17 09:40:37,"49",,"1036"
"775984_1","775984","663375",2020-06-29,,,,1,2020-07-14 14:08:27,2021-06-01 09:57:45,"26",,"1036"
"775984_3","775984","663375",2021-06-01,,,,3,2020-07-14 14:08:27,2021-06-01 09:57:45,"26",,"1036"
"776047_1","776047","663377",2020-07-01,,,,1,2020-07-15 08:33:02,2020-09-02 12:38:10,"26",,"1036"
"776047_3","776047","663377",2020-09-01,,,,3,2020-07-15 08:33:02,2020-09-02 12:38:10,"26",,"1036"
"830015_1","830015","663399",2021-11-08,,,,1,2021-11-08 14:40:58,2021-12-28 15:06:56,"29",,"1036"
"830015_3","830015","663399",2021-12-28,,,,3,2021-11-08 14:40:58,2021-12-28 15:06:56,"29",,"1036"
"804666_1","804666","663410",2021-03-05,,,,1,2021-03-05 08:39:21,2021-05-25 11:29:17,"26",,"1036"
"804666_3","804666","663410",2021-05-25,,,,3,2021-03-05 08:39:21,2021-05-25 11:29:17,"26",,"1036"
"845451_1","845451","663418",2022-03-24,,,,1,2022-03-29 16:19:17,2022-04-07 08:52:34,"26",,"1036"
"845451_3","845451","663418",2022-03-25,,,,3,2022-03-29 16:19:17,2022-04-07 08:52:34,"26",,"1036"
"777153_1","777153","663482",2020-07-20,,,,1,2020-07-23 17:22:43,2021-05-25 14:42:37,"26",,"1036"
"777153_3","777153","663482",2021-05-25,,,,3,2020-07-23 17:22:43,2021-05-25 14:42:37,"26",,"1036"
"849144_1","849144","663482",2022-04-30,,,,1,2022-05-03 14:24:10,2022-08-24 11:00:18,"30",,"1036"
"849144_3","849144","663482",2022-05-23,,,,3,2022-05-03 14:24:10,2022-08-24 11:00:18,"30",,"1036"
"855625_1","855625","663482",2022-06-30,,,,1,2022-07-07 10:35:09,2022-07-07 10:41:49,"30",,"1036"
"855625_3","855625","663482",2022-07-05,,,,3,2022-07-07 10:35:09,2022-07-07 10:41:49,"30",,"1036"
"775118_1","775118","663526",2020-06-26,,,,1,2020-07-03 08:42:38,2020-07-20 09:18:50,"26",,"1036"
"775118_3","775118","663526",2020-07-18,,,,3,2020-07-03 08:42:38,2020-07-20 09:18:50,"26",,"1036"
"775120_1","775120","663527",2020-06-24,,,,1,2020-07-03 09:05:33,2020-07-20 09:13:58,"26",,"1036"
"775120_3","775120","663527",2020-07-18,,,,3,2020-07-03 09:05:33,2020-07-20 09:13:58,"26",,"1036"
"776081_1","776081","663539",2020-07-08,,,,1,2020-07-15 10:18:07,2020-09-02 13:23:12,"26",,"1036"
"776081_3","776081","663539",2020-09-01,,,,3,2020-07-15 10:18:07,2020-09-02 13:23:12,"26",,"1036"
"775166_1","775166","663586",2020-07-04,,,,1,2020-07-06 06:46:42,2020-07-06 06:55:16,"59",,"1036"
"775166_3","775166","663586",2020-07-05,,,,3,2020-07-06 06:46:42,2020-07-06 06:55:16,"59",,"1036"
"775266_1","775266","663627",2020-07-02,,,,1,2020-07-06 15:05:30,2020-08-27 09:34:41,"25",,"1036"
"775266_3","775266","663627",2020-08-20,,,,3,2020-07-06 15:05:30,2020-08-27 09:34:41,"25",,"1036"
"775313_1","775313","663654",2020-07-07,,,,1,2020-07-07 10:26:48,2021-01-27 09:54:31,"26",,"1036"
"775313_3","775313","663654",2021-01-05,,,,3,2020-07-07 10:26:48,2021-01-27 09:54:31,"26",,"1036"
"810588_1","810588","663666",2021-04-27,,,,1,2021-04-27 10:04:36,2021-06-25 10:28:22,"28",,"1036"
"810588_3","810588","663666",2021-05-25,,,,3,2021-04-27 10:04:36,2021-06-25 10:28:22,"28",,"1036"
"776083_1","776083","663672",2020-07-08,,,,1,2020-07-15 10:23:35,2020-09-02 13:31:25,"26",,"1036"
"776083_3","776083","663672",2020-09-01,,,,3,2020-07-15 10:23:35,2020-09-02 13:31:25,"26",,"1036"
"776097_1","776097","663702",2020-07-10,,,,1,2020-07-15 10:50:03,2020-09-02 13:51:46,"26",,"1036"
"776097_3","776097","663702",2020-09-01,,,,3,2020-07-15 10:50:03,2020-09-02 13:51:46,"26",,"1036"
"776102_1","776102","663706",2020-07-10,,,,1,2020-07-15 11:03:49,2021-08-11 15:07:30,"26",,"1036"
"776102_3","776102","663706",2021-08-11,,,,3,2020-07-15 11:03:49,2021-08-11 15:07:30,"26",,"1036"
"859409_1","859409","663706",2022-08-09,,,,1,2022-08-12 14:26:02,2022-08-12 14:26:02,"24",,"1036"
"778741_1","778741","663763",2020-08-07,,,,1,2020-08-10 08:26:42,2020-09-02 16:08:23,"26",,"1036"
"778741_3","778741","663763",2020-09-01,,,,3,2020-08-10 08:26:42,2020-09-02 16:08:23,"26",,"1036"
"775770_1","775770","663808",2020-07-13,,,,1,2020-07-13 09:09:27,2020-10-15 12:11:23,"23",,"1036"
"775770_3","775770","663808",2020-10-11,,,,3,2020-07-13 09:09:27,2020-10-15 12:11:23,"23",,"1036"
"778785_1","778785","663848",2020-08-07,,,,1,2020-08-10 11:50:46,2020-10-05 14:01:59,"27",,"1036"
"778785_3","778785","663848",2020-09-01,,,,3,2020-08-10 11:50:46,2020-10-05 14:01:59,"27",,"1036"
"775762_1","775762","663862",2020-07-10,,,,1,2020-07-13 08:15:24,2020-09-15 12:46:04,"22",,"1036"
"775762_3","775762","663862",2020-09-15,,,,3,2020-07-13 08:15:24,2020-09-15 12:46:04,"22",,"1036"
"840591_1","840591","663897",2022-02-11,,,,1,2022-02-11 10:55:00,2022-08-30 13:41:01,"23",,"1036"
"840591_3","840591","663897",2022-08-10,,,,3,2022-02-11 10:55:00,2022-08-30 13:41:01,"23",,"1036"
"824029_1","824029","663944",2021-09-08,,,,1,2021-09-08 09:12:04,2021-09-20 13:55:02,"28",,"1036"
"824029_3","824029","663944",2021-09-20,,,,3,2021-09-08 09:12:04,2021-09-20 13:55:02,"28",,"1036"
"776032_1","776032","664002",2020-07-14,,,,1,2020-07-15 06:39:51,2020-07-22 09:19:27,"59",,"1036"
"776032_3","776032","664002",2020-07-21,,,,3,2020-07-15 06:39:51,2020-07-22 09:19:27,"59",,"1036"
"777156_1","777156","664053",2020-07-20,,,,1,2020-07-23 17:51:43,2020-09-02 14:58:39,"26",,"1036"
"777156_3","777156","664053",2020-09-01,,,,3,2020-07-23 17:51:43,2020-09-02 14:58:39,"26",,"1036"
"777220_1","777220","664055",2020-07-21,,,,1,2020-07-24 14:31:08,2020-10-28 11:04:04,"27",,"1036"
"777220_3","777220","664055",2020-10-28,,,,3,2020-07-24 14:31:08,2020-10-28 11:04:04,"27",,"1036"
"777149_1","777149","664062",2020-07-17,,,,1,2020-07-23 17:00:17,2020-09-02 14:48:02,"26",,"1036"
"777149_3","777149","664062",2020-09-01,,,,3,2020-07-23 17:00:17,2020-09-02 14:48:02,"26",,"1036"
"777150_1","777150","664082",2020-07-17,,,,1,2020-07-23 17:09:47,2021-05-20 09:55:18,"26",,"1036"
"777150_3","777150","664082",2021-05-20,,,,3,2020-07-23 17:09:47,2021-05-20 09:55:18,"26",,"1036"
"783876_1","783876","664082",2020-09-28,,,,1,2020-09-29 12:09:13,2020-10-20 13:29:21,"27",,"1036"
"783876_3","783876","664082",2020-10-20,,,,3,2020-09-29 12:09:13,2020-10-20 13:29:21,"27",,"1036"
"798128_1","798128","664091",2021-01-21,,,,1,2021-01-21 12:46:32,2021-03-11 13:22:25,"27",,"1036"
"798128_3","798128","664091",2021-03-11,,,,3,2021-01-21 12:46:32,2021-03-11 13:22:25,"27",,"1036"
"851153_1","851153","664135",2022-05-13,,,,1,2022-05-24 16:35:29,2022-05-31 10:12:40,"28",,"1036"
"778019_1","778019","664190",2020-07-27,,,,1,2020-08-03 09:10:08,2020-09-02 15:24:47,"26",,"1036"
"778019_3","778019","664190",2020-09-01,,,,3,2020-08-03 09:10:08,2020-09-02 15:24:47,"26",,"1036"
"852111_1","852111","664190",2022-05-31,,,,1,2022-06-06 08:46:35,2022-06-06 08:46:35,"24",,"1036"
"837345_1","837345","664238",2022-01-13,,,,1,2022-01-18 10:27:59,2022-01-19 13:49:42,"24",,"1036"
"837345_3","837345","664238",2022-01-19,,,,3,2022-01-18 10:27:59,2022-01-19 13:49:42,"24",,"1036"
"848431_1","848431","664252",2022-04-26,,,,1,2022-04-26 12:53:25,2022-07-18 15:23:17,"30",,"1036"
"848431_3","848431","664252",2022-07-18,,,,3,2022-04-26 12:53:25,2022-07-18 15:23:17,"30",,"1036"
"818976_1","818976","664303",2021-07-19,,,,1,2021-07-19 14:11:40,2022-02-08 14:18:24,"26",,"1036"
"818976_3","818976","664303",2021-08-16,,,,3,2021-07-19 14:11:40,2022-02-08 14:18:24,"26",,"1036"
"776632_1","776632","664325",2020-07-19,,,,1,2020-07-20 10:53:25,2020-08-05 12:46:56,"26",,"1036"
"776632_3","776632","664325",2020-08-01,,,,3,2020-07-20 10:53:25,2020-08-05 12:46:56,"26",,"1036"
"782399_1","782399","664338",2020-07-21,,,,1,2020-09-15 16:37:50,2021-09-22 16:26:14,"27",,"1036"
"782399_3","782399","664338",2020-10-22,,,,3,2020-09-15 16:37:50,2021-09-22 16:26:14,"27",,"1036"
"776719_1","776719","664343",2020-07-21,,,,1,2020-07-21 09:09:24,2021-02-08 14:18:46,"23",,"1036"
"776719_3","776719","664343",2021-01-17,,,,3,2020-07-21 09:09:24,2021-02-08 14:18:46,"23",,"1036"
"852319_1","852319","664381",2022-06-07,,,,1,2022-06-07 11:16:38,2022-06-07 11:16:38,"24",,"1036"
"776715_1","776715","664384",2020-07-21,,,,1,2020-07-21 07:03:50,2020-07-22 09:36:14,"59",,"1036"
"776715_3","776715","664384",2020-07-22,,,,3,2020-07-21 07:03:50,2020-07-22 09:36:14,"59",,"1036"
"776794_1","776794","664417",2020-06-09,,,,1,2020-07-21 12:35:19,2022-07-08 13:34:43,"17",,"1036"
"776794_3","776794","664417",2022-06-27,,,,3,2020-07-21 12:35:19,2022-07-08 13:34:43,"17",,"1036"
"776822_1","776822","664426",2020-07-20,,,,1,2020-07-21 14:31:05,2020-10-13 13:50:13,"27",,"1036"
"776822_3","776822","664426",2020-09-19,,,,3,2020-07-21 14:31:05,2020-10-13 13:50:13,"27",,"1036"
"790325_1","790325","664430",2020-11-18,,,,1,2020-11-24 16:22:23,2020-12-01 10:49:43,"27",,"1036"
"790325_3","790325","664430",2020-12-01,,,,3,2020-11-24 16:22:23,2020-12-01 10:49:43,"27",,"1036"
"856513_1","856513","664430",2022-07-15,,,,1,2022-07-15 12:50:16,2022-09-02 15:03:23,"30",,"1036"
"856513_3","856513","664430",2022-09-02,,,,3,2022-07-15 12:50:16,2022-09-02 15:03:23,"30",,"1036"
"778016_1","778016","664441",2020-07-27,,,,1,2020-08-03 08:48:13,2020-09-02 15:21:47,"26",,"1036"
"778016_3","778016","664441",2020-09-01,,,,3,2020-08-03 08:48:13,2020-09-02 15:21:47,"26",,"1036"
"854227_1","854227","664470",2022-06-23,,,,1,2022-06-23 09:19:46,2022-06-23 09:19:46,"30",,"1036"
"777039_1","777039","664528",2020-07-22,,,,1,2020-07-23 09:31:33,2020-10-13 13:54:34,"27",,"1036"
"777039_3","777039","664528",2020-09-17,,,,3,2020-07-23 09:31:33,2020-10-13 13:54:34,"27",,"1036"
"843308_1","843308","664528",2022-03-08,,,,1,2022-03-09 10:43:23,2022-04-20 08:34:46,"28",,"1036"
"843308_3","843308","664528",2022-04-18,,,,3,2022-03-09 10:43:23,2022-04-20 08:34:46,"28",,"1036"
"777238_1","777238","664541",2020-07-23,,,,1,2020-07-24 15:31:01,2020-09-02 15:14:31,"26",,"1036"
"777238_3","777238","664541",2020-09-01,,,,3,2020-07-24 15:31:01,2020-09-02 15:14:31,"26",,"1036"
"833327_1","833327","664542",2021-12-10,,,,1,2021-12-10 11:24:30,2021-12-10 11:24:30,"27",,"1036"
"777123_1","777123","664587",2020-06-23,,,,1,2020-07-23 15:13:55,2020-11-20 10:28:32,"17",,"1036"
"777123_3","777123","664587",2020-11-16,,,,3,2020-07-23 15:13:55,2020-11-20 10:28:32,"17",,"1036"
"777130_1","777130","664589",2020-07-02,,,,1,2020-07-23 15:22:25,2021-02-15 10:15:13,"17",,"1036"
"777130_3","777130","664589",2020-10-05,,,,3,2020-07-23 15:22:25,2021-02-15 10:15:13,"17",,"1036"
"846969_1","846969","664608",2022-04-11,,,,1,2022-04-11 11:04:32,2022-07-05 08:33:51,"30",,"1036"
"846969_3","846969","664608",2022-07-05,,,,3,2022-04-11 11:04:32,2022-07-05 08:33:51,"30",,"1036"
"778021_1","778021","664652",2020-07-28,,,,1,2020-08-03 09:31:22,2020-09-02 15:26:51,"26",,"1036"
"778021_3","778021","664652",2020-09-01,,,,3,2020-08-03 09:31:22,2020-09-02 15:26:51,"26",,"1036"
"817827_1","817827","664652",2021-07-07,,,,1,2021-07-07 13:19:11,2021-09-03 13:16:22,"26",,"1036"
"817827_3","817827","664652",2021-09-03,,,,3,2021-07-07 13:19:11,2021-09-03 13:16:22,"26",,"1036"
"782401_1","782401","664656",2020-07-28,,,,1,2020-09-15 16:44:58,2021-02-22 12:10:43,"27",,"1036"
"782401_3","782401","664656",2021-02-22,,,,3,2020-09-15 16:44:58,2021-02-22 12:10:43,"27",,"1036"
"809959_1","809959","664685",2021-04-21,,,,1,2021-04-21 08:48:53,2021-06-01 11:58:16,"26",,"1036"
"809959_3","809959","664685",2021-06-01,,,,3,2021-04-21 08:48:53,2021-06-01 11:58:16,"26",,"1036"
"787277_1","787277","664726",2020-10-29,,,,1,2020-10-29 14:10:36,2020-11-03 10:45:50,"18",,"1036"
"787277_3","787277","664726",2020-11-03,,,,3,2020-10-29 14:10:36,2020-11-03 10:45:50,"18",,"1036"
"778031_1","778031","664737",2020-07-29,,,,1,2020-08-03 10:02:54,2021-02-08 15:05:01,"27",,"1036"
"778031_3","778031","664737",2021-02-08,,,,3,2020-08-03 10:02:54,2021-02-08 15:05:01,"27",,"1036"
"778029_1","778029","664751",2020-07-28,,,,1,2020-08-03 09:58:09,2020-09-02 15:32:28,"26",,"1036"
"778029_3","778029","664751",2020-09-01,,,,3,2020-08-03 09:58:09,2020-09-02 15:32:28,"26",,"1036"
"851555_1","851555","664751",2022-05-25,,,,1,2022-05-31 08:48:19,2022-05-31 08:48:19,"24",,"1036"
"777596_1","777596","664858",2020-07-28,,,,1,2020-07-29 06:20:35,2020-09-28 04:45:21,"59",,"1036"
"777596_3","777596","664858",2020-09-27,,,,3,2020-07-29 06:20:35,2020-09-28 04:45:21,"59",,"1036"
"793520_1","793520","664858",2020-12-16,,,,1,2020-12-20 14:03:30,2020-12-20 17:06:12,"25",,"1036"
"793520_3","793520","664858",2020-12-20,,,,3,2020-12-20 14:03:30,2020-12-20 17:06:12,"25",,"1036"
"778134_1","778134","664894",2020-07-31,,,,1,2020-08-03 15:49:00,2020-09-02 15:44:10,"26",,"1036"
"778134_3","778134","664894",2020-09-01,,,,3,2020-08-03 15:49:00,2020-09-02 15:44:10,"26",,"1036"
"782596_1","782596","664894",2020-09-15,,,,1,2020-09-17 10:39:48,2021-04-15 11:25:00,"27",,"1036"
"782596_3","782596","664894",2021-04-15,,,,3,2020-09-17 10:39:48,2021-04-15 11:25:00,"27",,"1036"
"777722_1","777722","664920",2020-07-30,,,,1,2020-07-30 09:04:56,2020-11-17 11:36:58,"23",,"1036"
"777722_3","777722","664920",2020-11-12,,,,3,2020-07-30 09:04:56,2020-11-17 11:36:58,"23",,"1036"
"777837_1","777837","664988",2020-07-28,,,,1,2020-07-30 15:59:28,2020-10-02 10:52:27,"27",,"1036"
"777837_3","777837","664988",2020-10-01,,,,3,2020-07-30 15:59:28,2020-10-02 10:52:27,"27",,"1036"
"779956_1","779956","665044",2020-08-22,,,,1,2020-08-24 04:11:48,2020-09-28 05:19:16,"59",,"1036"
"779956_3","779956","665044",2020-09-26,,,,3,2020-08-24 04:11:48,2020-09-28 05:19:16,"59",,"1036"
"813561_1","813561","665099",2021-05-16,,,,1,2021-05-26 08:45:22,2022-08-29 13:10:22,"27",,"1036"
"813561_3","813561","665099",2022-06-17,,,,3,2021-05-26 08:45:22,2022-08-29 13:10:22,"27",,"1036"
"778101_1","778101","665130",2020-08-03,,,,1,2020-08-03 13:55:10,2020-11-24 11:43:52,"23",,"1036"
"778101_3","778101","665130",2020-11-01,,,,3,2020-08-03 13:55:10,2020-11-24 11:43:52,"23",,"1036"
"778392_1","778392","665180",2020-08-05,,,,1,2020-08-05 12:26:24,2022-04-13 10:40:02,"49",,"1036"
"778418_1","778418","665348",2020-07-24,,,,1,2020-08-05 13:41:33,2020-08-05 13:49:04,"26",,"1036"
"778418_3","778418","665348",2020-07-29,,,,3,2020-08-05 13:41:33,2020-08-05 13:49:04,"26",,"1036"
